TARGET,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,DAYS_BIRTH,DAYS_EMPLOYED
0,F,0,157500.0,848745.0,40963.5,Pensioner,Secondary / secondary special,-22451,365243
0,F,0,157500.0,314055.0,13437.0,Pensioner,Secondary / secondary special,-22135,365243
0,M,0,180000.0,2164878.0,57240.0,Commercial associate,Secondary / secondary special,-14632,-531
1,M,0,135000.0,654498.0,31486.5,Commercial associate,Secondary / secondary special,-15257,-2657
0,F,0,90000.0,544491.0,15732.0,Pensioner,Secondary / secondary special,-21331,365243
0,F,0,90000.0,239850.0,23494.5,Pensioner,Secondary / secondary special,-21775,365243
0,F,1,135000.0,254700.0,25321.5,Commercial associate,Higher education,-15933,-1564
0,M,0,270000.0,1504791.0,39694.5,Commercial associate,Secondary / secondary special,-11959,-2496
0,M,0,405000.0,497520.0,25402.5,Commercial associate,Secondary / secondary special,-18196,-2386
0,F,2,103500.0,265851.0,18904.5,Working,Secondary / secondary special,-12445,-1673
0,M,0,168750.0,900000.0,45954.0,Working,Secondary / secondary special,-16612,-1751
0,F,0,360000.0,1374480.0,45553.5,Commercial associate,Higher education,-16461,-3244
0,M,1,247500.0,900000.0,26446.5,Working,Secondary / secondary special,-13243,-2833
0,F,1,112500.0,270000.0,13500.0,Working,Secondary / secondary special,-16152,-2503
0,F,1,90000.0,544068.0,20641.5,Pensioner,Secondary / secondary special,-16466,365243
0,F,0,225000.0,755190.0,33264.0,Commercial associate,Secondary / secondary special,-20860,-2727
0,F,0,135000.0,1325475.0,59256.0,Pensioner,Secondary / secondary special,-19029,365243
0,F,0,135000.0,97038.0,4401.0,Pensioner,Secondary / secondary special,-23036,365243
0,F,0,67500.0,254700.0,24939.0,Working,Secondary / secondary special,-19853,-1362
0,F,0,180000.0,540000.0,27000.0,Commercial associate,Secondary / secondary special,-21565,-8208
0,M,0,202500.0,798408.0,61785.0,Working,Secondary / secondary special,-17053,-774
0,M,0,180000.0,1258650.0,56277.0,Pensioner,Secondary / secondary special,-22509,365243
0,F,1,202500.0,808650.0,29839.5,Working,Higher education,-11418,-3440
1,F,0,103500.0,254700.0,13446.0,Pensioner,Secondary / secondary special,-23113,365243
0,F,0,112500.0,508495.5,20025.0,Pensioner,Secondary / secondary special,-21627,365243
0,M,0,126000.0,301464.0,23949.0,Working,Higher education,-13042,-4095
0,M,0,180000.0,746280.0,59094.0,Working,Secondary / secondary special,-14909,-122
0,M,3,112500.0,286704.0,15682.5,Working,Secondary / secondary special,-14688,-446
0,F,0,315000.0,540000.0,27000.0,Commercial associate,Higher education,-9842,-157
0,F,0,135000.0,405000.0,20250.0,Working,Secondary / secondary special,-19039,-411
0,M,1,112500.0,270000.0,13500.0,Working,Secondary / secondary special,-12342,-519
0,M,0,144000.0,180000.0,9000.0,Working,Secondary / secondary special,-9494,-983
0,F,0,315000.0,840951.0,40585.5,Working,Secondary / secondary special,-11786,-1710
0,M,0,81000.0,227520.0,18103.5,Working,Secondary / secondary special,-10022,-1201
0,F,0,360000.0,781920.0,43789.5,Working,Secondary / secondary special,-19702,-2280
0,F,1,157500.0,284400.0,10849.5,Commercial associate,Secondary / secondary special,-13769,-779
0,M,0,144000.0,814041.0,26388.0,State servant,Secondary / secondary special,-17414,-9135
0,F,0,202500.0,1823242.5,63504.0,Working,Higher education,-18116,-1446
0,F,0,135000.0,450000.0,24412.5,Working,Secondary / secondary special,-12432,-811
1,F,1,135000.0,640080.0,31261.5,Working,Higher education,-14619,-4050
1,M,0,135000.0,159264.0,10773.0,Working,Secondary / secondary special,-15803,-2825
0,F,0,85500.0,418500.0,24156.0,Working,Secondary / secondary special,-16649,-6899
0,F,0,225000.0,855882.0,31846.5,State servant,Secondary / secondary special,-11792,-970
0,F,0,157500.0,900000.0,29164.5,Commercial associate,Higher education,-16159,-872
0,F,0,81000.0,242595.0,10813.5,Pensioner,Secondary / secondary special,-20757,365243
0,F,1,157500.0,536917.5,19413.0,State servant,Higher education,-13137,-1515
0,F,0,67500.0,117000.0,10957.5,Pensioner,Higher education,-20365,365243
0,M,0,157500.0,301464.0,23949.0,Working,Incomplete higher,-19734,-12105
0,M,0,360000.0,1042560.0,37575.0,Working,Higher education,-14970,-6830
0,M,1,112500.0,247500.0,12375.0,Working,Secondary / secondary special,-14199,-1479
1,F,0,126000.0,545040.0,25407.0,Working,Secondary / secondary special,-17888,-1469
0,F,0,166500.0,1076247.0,45729.0,Working,Higher education,-22401,-10897
0,F,0,90000.0,463131.0,22410.0,Working,Secondary / secondary special,-14507,-5135
0,M,1,292500.0,260640.0,25906.5,State servant,Higher education,-16833,-3515
0,M,0,121500.0,1036530.0,29835.0,Commercial associate,Secondary / secondary special,-23115,-1209
0,F,0,85500.0,381528.0,14512.5,Working,Secondary / secondary special,-15245,-1939
0,M,0,148500.0,1762110.0,48586.5,Working,Secondary / secondary special,-16044,-433
0,F,0,90000.0,276277.5,13419.0,Commercial associate,Secondary / secondary special,-18322,-2948
0,F,1,81000.0,238500.0,6961.5,Commercial associate,Secondary / secondary special,-13894,-980
0,F,0,192150.0,900000.0,25794.0,Working,Secondary / secondary special,-21079,-5940
0,F,1,112500.0,808650.0,26217.0,Working,Secondary / secondary special,-16016,-1908
0,F,0,135000.0,1413859.5,41467.5,Working,Secondary / secondary special,-19753,-1635
0,F,1,270000.0,1061658.0,34375.5,Working,Secondary / secondary special,-17395,-857
0,M,0,270000.0,497520.0,25888.5,Working,Secondary / secondary special,-8662,-926
1,M,0,180000.0,448056.0,17019.0,Working,Secondary / secondary special,-19796,-1712
0,F,0,157500.0,225000.0,17775.0,Working,Higher education,-12503,-785
0,M,0,202500.0,1113840.0,53716.5,Commercial associate,Secondary / secondary special,-15642,-1491
0,M,1,225000.0,450000.0,23107.5,Working,Secondary / secondary special,-11977,-870
0,F,0,90000.0,755190.0,32125.5,Pensioner,Secondary / secondary special,-23413,365243
0,M,0,72000.0,71955.0,7137.0,State servant,Secondary / secondary special,-19596,-5864
0,M,0,292500.0,1647000.0,57379.5,Working,Secondary / secondary special,-18771,-2905
0,F,0,135000.0,532345.5,42187.5,Commercial associate,Secondary / secondary special,-8614,-562
0,F,0,247500.0,562491.0,22437.0,Pensioner,Secondary / secondary special,-21428,365243
0,M,0,270000.0,358344.0,9850.5,Working,Secondary / secondary special,-12972,-520
0,F,0,76500.0,454500.0,14661.0,Pensioner,Secondary / secondary special,-22278,365243
0,F,0,112500.0,746626.5,26946.0,Working,Secondary / secondary special,-15538,-8439
0,M,1,117000.0,172512.0,14886.0,Working,Secondary / secondary special,-17964,-327
0,F,0,220500.0,312768.0,17095.5,Working,Secondary / secondary special,-12508,-3103
0,F,0,112500.0,405000.0,21969.0,Working,Secondary / secondary special,-9225,-1520
0,F,0,112500.0,1125000.0,33025.5,Working,Secondary / secondary special,-19520,-10564
0,M,0,180000.0,144486.0,9904.5,Working,Higher education,-9952,-822
1,F,2,180000.0,708939.0,43501.5,Working,Higher education,-15289,-692
0,F,1,135000.0,989577.0,38641.5,Working,Secondary / secondary special,-13788,-6017
0,F,2,144000.0,526491.0,19039.5,Working,Secondary / secondary special,-13342,-2999
1,F,0,126000.0,225000.0,11250.0,Working,Secondary / secondary special,-19681,-4415
0,F,0,135000.0,675000.0,19867.5,Pensioner,Secondary / secondary special,-23372,365243
0,F,0,90000.0,491823.0,21793.5,Working,Secondary / secondary special,-13599,-2509
0,F,0,112500.0,735052.5,31270.5,Working,Secondary / secondary special,-18157,-5749
0,F,0,36000.0,135000.0,6750.0,Working,Secondary / secondary special,-18520,-1009
0,M,0,112500.0,296280.0,16069.5,Pensioner,Secondary / secondary special,-21430,365243
0,F,0,225000.0,668304.0,26631.0,Working,Secondary / secondary special,-20978,-10770
0,M,0,292500.0,2695500.0,71235.0,Commercial associate,Secondary / secondary special,-14558,-6068
0,F,0,67500.0,168102.0,17779.5,Pensioner,Secondary / secondary special,-20008,365243
1,M,0,315000.0,904500.0,38322.0,Working,Secondary / secondary special,-8788,-198
0,F,1,238500.0,592560.0,35937.0,Commercial associate,Higher education,-14109,-908
0,M,0,337500.0,118602.0,11007.0,Working,Secondary / secondary special,-15295,-1793
0,F,0,112500.0,921861.0,27085.5,Pensioner,Higher education,-19741,365243
0,F,0,121500.0,260568.0,27778.5,Working,Secondary / secondary special,-18553,-1439
0,F,1,202500.0,440784.0,34956.0,Working,Secondary / secondary special,-9719,-525
0,F,0,225000.0,1546020.0,45333.0,Pensioner,Higher education,-21123,365243
0,M,1,450000.0,707287.5,38497.5,Commercial associate,Higher education,-14228,-1110
0,F,0,81000.0,494550.0,39780.0,Working,Secondary / secondary special,-19040,-1070
0,F,1,157500.0,1011402.0,29700.0,Working,Secondary / secondary special,-11068,-1403
0,F,0,315000.0,450000.0,18328.5,Commercial associate,Higher education,-10044,-2134
0,F,2,81000.0,180000.0,9000.0,Working,Secondary / secondary special,-13926,-2055
0,M,0,270000.0,135000.0,6750.0,Commercial associate,Higher education,-7971,-796
0,F,0,135000.0,364896.0,17685.0,Pensioner,Secondary / secondary special,-21155,365243
0,M,0,180000.0,288873.0,19435.5,Working,Secondary / secondary special,-10229,-2109
0,F,0,144000.0,373500.0,10831.5,Working,Secondary / secondary special,-18827,-2359
0,M,0,166500.0,308461.5,15799.5,Pensioner,Secondary / secondary special,-21597,365243
0,M,1,292500.0,91008.0,6210.0,Pensioner,Secondary / secondary special,-10233,365243
0,F,0,135000.0,119925.0,11812.5,Pensioner,Secondary / secondary special,-23430,365243
0,F,2,450000.0,1133748.0,33277.5,Working,Higher education,-15871,-6456
0,M,0,157500.0,521280.0,27423.0,State servant,Incomplete higher,-8129,-630
0,M,1,225000.0,315000.0,24885.0,Commercial associate,Secondary / secondary special,-9899,-651
0,M,0,180000.0,1312110.0,52168.5,Working,Secondary / secondary special,-15394,-1002
0,M,1,180000.0,256500.0,20695.5,Commercial associate,Secondary / secondary special,-11630,-1141
0,F,0,126000.0,270000.0,13500.0,Commercial associate,Secondary / secondary special,-7762,-199
0,M,0,135000.0,269550.0,24853.5,Working,Secondary / secondary special,-17671,-7438
0,F,2,144000.0,288873.0,18936.0,Commercial associate,Secondary / secondary special,-13459,-3023
0,M,0,382500.0,1305000.0,38286.0,Working,Secondary / secondary special,-17095,-2450
0,F,0,90000.0,549000.0,16182.0,Working,Secondary / secondary special,-19803,-4925
0,M,2,135000.0,99000.0,11326.5,Commercial associate,Secondary / secondary special,-11999,-1016
1,M,1,135000.0,472500.0,46161.0,Working,Secondary / secondary special,-16924,-2442
0,F,0,270000.0,1305000.0,36018.0,Working,Secondary / secondary special,-19931,-9835
1,F,0,135000.0,675000.0,29862.0,Commercial associate,Secondary / secondary special,-21977,-518
0,F,2,90000.0,247500.0,12375.0,Working,Secondary / secondary special,-13277,-148
1,M,0,202500.0,592560.0,36139.5,Working,Secondary / secondary special,-10078,-2362
0,F,2,135000.0,848070.0,24925.5,Working,Secondary / secondary special,-16134,-1829
0,M,0,180000.0,180000.0,9000.0,Commercial associate,Secondary / secondary special,-7701,-601
1,F,0,112500.0,787131.0,26145.0,Commercial associate,Incomplete higher,-16661,-2329
0,F,1,202500.0,180000.0,9000.0,Commercial associate,Secondary / secondary special,-11012,-884
1,M,2,112500.0,269550.0,18234.0,Working,Secondary / secondary special,-12807,-192
0,F,0,36000.0,98910.0,7164.0,Pensioner,Lower secondary,-24000,365243
0,F,0,90000.0,448056.0,16222.5,Pensioner,Secondary / secondary special,-21686,365243
0,M,1,99000.0,1125000.0,33025.5,Pensioner,Incomplete higher,-17889,365243
0,M,0,225000.0,296280.0,23539.5,Working,Secondary / secondary special,-21237,-1421
0,F,1,180000.0,728460.0,40806.0,Working,Secondary / secondary special,-17195,-669
0,M,0,112500.0,180000.0,9000.0,Working,Incomplete higher,-8456,-197
1,F,0,67500.0,215640.0,9495.0,Pensioner,Secondary / secondary special,-24297,365243
0,M,1,450000.0,2156400.0,56884.5,State servant,Higher education,-19753,-11141
0,M,0,315000.0,1530000.0,79222.5,Working,Secondary / secondary special,-21727,-2025
0,M,0,85500.0,248760.0,24363.0,Pensioner,Secondary / secondary special,-22121,365243
0,M,0,157500.0,847359.0,28134.0,Pensioner,Secondary / secondary special,-23327,365243
0,F,0,90000.0,270000.0,13500.0,Commercial associate,Secondary / secondary special,-13576,-412
0,M,0,90000.0,443088.0,24165.0,Working,Secondary / secondary special,-12154,-1547
0,F,1,112500.0,942300.0,30528.0,Working,Higher education,-19315,-1214
1,M,1,76500.0,180000.0,9000.0,Working,Secondary / secondary special,-14536,-262
0,M,0,135450.0,135000.0,6750.0,State servant,Higher education,-17216,-3993
0,F,1,180000.0,835380.0,23440.5,Commercial associate,Secondary / secondary special,-14632,-2099
1,F,0,67500.0,244584.0,16051.5,State servant,Secondary / secondary special,-14162,-1170
0,F,1,158035.5,1530000.0,40360.5,Commercial associate,Higher education,-16462,-3715
0,M,0,157500.0,270000.0,13500.0,State servant,Higher education,-11347,-1743
0,F,0,83250.0,814041.0,23931.0,Working,Secondary / secondary special,-18925,-5723
0,F,1,166500.0,270000.0,17577.0,Working,Secondary / secondary special,-17092,-3641
0,F,1,112500.0,254700.0,25321.5,State servant,Higher education,-16223,-8857
0,F,1,112500.0,355500.0,13531.5,Working,Higher education,-11615,-1302
0,F,0,135000.0,835605.0,24561.0,Working,Higher education,-14627,-330
0,F,0,202500.0,1575000.0,43312.5,Working,Higher education,-16221,-3181
0,M,0,157500.0,922500.0,27967.5,Commercial associate,Secondary / secondary special,-13486,-1618
0,M,1,202500.0,807984.0,43177.5,Commercial associate,Secondary / secondary special,-16076,-1453
0,M,0,202500.0,700830.0,18616.5,Working,Secondary / secondary special,-14181,-413
0,M,0,270000.0,612612.0,31410.0,Commercial associate,Secondary / secondary special,-8527,-520
0,F,0,180000.0,454500.0,21865.5,Commercial associate,Higher education,-18973,-3200
0,F,0,112500.0,808650.0,26217.0,Working,Secondary / secondary special,-17047,-3425
0,F,0,157500.0,447768.0,25834.5,Pensioner,Secondary / secondary special,-21783,365243
1,F,0,99000.0,716148.0,21069.0,Pensioner,Secondary / secondary special,-20013,365243
0,M,1,315000.0,450000.0,20979.0,Working,Secondary / secondary special,-12716,-893
0,F,0,157500.0,553500.0,56844.0,Commercial associate,Incomplete higher,-8714,-898
0,F,0,41004.0,143910.0,14017.5,Pensioner,Secondary / secondary special,-21772,365243
0,F,0,1350000.0,405000.0,20250.0,Commercial associate,Higher education,-14781,-4768
0,F,1,112500.0,808650.0,23773.5,Pensioner,Secondary / secondary special,-19364,365243
0,F,2,112500.0,315000.0,9157.5,Working,Secondary / secondary special,-9017,-216
0,F,0,160515.0,450000.0,23751.0,Commercial associate,Secondary / secondary special,-10473,-204
0,F,0,67500.0,257391.0,18040.5,State servant,Secondary / secondary special,-18899,-11766
0,F,0,360000.0,1350000.0,67500.0,State servant,Higher education,-16410,-5377
0,M,0,450000.0,1350000.0,67500.0,Commercial associate,Higher education,-14530,-269
0,M,0,135000.0,1800000.0,47614.5,Commercial associate,Secondary / secondary special,-19341,-310
1,M,0,90000.0,358443.0,16839.0,Working,Secondary / secondary special,-17628,-254
0,F,0,225000.0,479353.5,32161.5,Working,Secondary / secondary special,-18215,-5892
0,F,0,180000.0,1350000.0,37125.0,Working,Secondary / secondary special,-19105,-931
0,F,0,99000.0,247500.0,12375.0,Working,Secondary / secondary special,-19609,-135
0,F,1,99000.0,208854.0,12118.5,Working,Secondary / secondary special,-14777,-2170
0,M,2,202500.0,270000.0,13500.0,Working,Secondary / secondary special,-10957,-275
1,F,0,135000.0,450000.0,32877.0,Working,Secondary / secondary special,-15379,-219
0,F,0,54000.0,90000.0,8766.0,Pensioner,Secondary / secondary special,-24752,365243
1,F,0,112500.0,315000.0,15750.0,State servant,Secondary / secondary special,-17019,-2921
0,M,0,112500.0,631332.0,35383.5,Pensioner,Secondary / secondary special,-19295,365243
0,M,0,202500.0,735052.5,37660.5,Working,Secondary / secondary special,-10244,-1090
0,F,0,135000.0,94230.0,6502.5,Working,Secondary / secondary special,-18098,-1035
0,M,0,157500.0,508495.5,22527.0,Working,Secondary / secondary special,-17895,-764
0,F,0,157500.0,584766.0,28260.0,Working,Higher education,-21164,-3154
0,F,0,157500.0,1515415.5,39973.5,Pensioner,Secondary / secondary special,-22629,365243
0,F,0,90000.0,454500.0,17608.5,Working,Secondary / secondary special,-14082,-3985
1,F,1,184500.0,1129500.0,33156.0,Commercial associate,Higher education,-11033,-1439
0,F,0,112500.0,654498.0,24385.5,Pensioner,Secondary / secondary special,-24381,365243
0,M,0,270000.0,274500.0,21816.0,Working,Secondary / secondary special,-14057,-1772
0,F,3,90000.0,312768.0,16096.5,State servant,Secondary / secondary special,-11485,-4351
0,F,0,126000.0,698517.0,23215.5,Pensioner,Lower secondary,-21314,365243
0,F,0,189000.0,675000.0,26284.5,Working,Secondary / secondary special,-10955,-3659
1,F,1,157500.0,490536.0,23989.5,State servant,Secondary / secondary special,-9688,-321
0,F,0,94500.0,675000.0,28507.5,Working,Secondary / secondary special,-19060,-5038
0,M,0,292500.0,1374480.0,45553.5,Commercial associate,Secondary / secondary special,-18386,-5276
0,F,0,202500.0,412942.5,26518.5,Pensioner,Secondary / secondary special,-24456,365243
0,F,0,90000.0,239850.0,25447.5,Working,Secondary / secondary special,-19047,-3406
0,M,0,135000.0,252531.0,20376.0,State servant,Secondary / secondary special,-18806,-2778
0,F,0,99000.0,562540.5,36918.0,Pensioner,Secondary / secondary special,-22803,365243
1,F,3,202500.0,819000.0,29146.5,Working,Secondary / secondary special,-14029,-2399
0,F,0,112500.0,392427.0,22657.5,Working,Secondary / secondary special,-13976,-1522
0,F,0,99000.0,675000.0,19345.5,Pensioner,Secondary / secondary special,-22174,365243
0,F,0,202500.0,580500.0,27927.0,Working,Incomplete higher,-12466,-3687
